chr1	15543	15551	8
chr1	47364	47366	2
chr1	98784	98862	78
chr1	138158	138190	32
chr1	163885	163951	66
chr1	166699	166702	3
chr1	178835	178845	10
chr1	180002	180024	22
chr1	183455	183456	1
chr1	253223	253224	1
chr1	256786	256833	47
chr1	293958	293959	1
chr1	304264	304265	1
chr1	327831	327832	1
chr1	328212	328216	4
chr1	369773	369774	1
chr1	380189	380250	61
chr1	385456	385457	1
chr1	385477	385479	2
chr1	387192	387193	1
chr1	387999	388000	1
chr1	389524	389525	1
chr1	389901	389902	1
chr1	390438	390439	1
chr1	390462	390464	2
chr1	390478	390481	3
chr1	390494	390495	1
chr1	390510	390512	2
chr1	390592	390593	1
chr1	391858	391859	1
chr1	392913	392914	1
chr1	395180	395181	1
chr1	395342	395343	1
chr1	395358	395359	1
chr1	396535	396536	1
chr1	412703	412707	4
chr1	417364	417372	8
chr1	421430	421445	15
chr1	424794	424847	53
chr1	434686	434687	1
chr1	435505	435506	1
chr1	443364	443401	37
chr1	444322	444380	58
chr1	477552	477576	24
chr1	481949	481958	9
chr1	538323	538380	57
chr1	555719	555723	4
chr1	563595	563599	4
chr1	639975	640027	52
chr1	642389	642398	9
chr1	679879	679880	1
chr1	713862	713918	56
chr1	721867	721877	10
chr1	721931	721936	5
chr1	786255	786279	24
chr1	814030	814060	30
chr1	919405	919480	75
chr1	1012105	1012126	21
chr1	1013878	1013885	7
chr1	1035546	1035576	30
chr1	1036696	1036887	191
chr1	1037165	1037178	13
chr1	1040478	1041458	980
chr1	1044082	1044084	2
chr1	1058823	1058840	17
chr1	1060255	1060280	25
chr1	1061703	1061714	11
chr1	1061827	1061858	31
chr1	1072081	1072086	5
chr1	1095268	1095269	1
chr1	1096534	1096535	1
chr1	1097076	1097077	1
chr1	1097089	1097090	1
chr1	1097094	1097095	1
chr1	1102243	1102244	1
chr1	1103995	1103996	1
chr1	1104178	1104179	1
chr1	1106061	1106062	1
chr1	1106771	1106772	1
chr1	1110894	1110895	1
chr1	1110931	1110932	1
chr1	1112847	1112848	1
chr1	1112860	1112861	1
chr1	1113155	1113156	1
chr1	1120447	1120448	1
chr1	1121021	1121022	1
chr1	1121244	1121245	1
chr1	1123489	1123490	1
chr1	1123540	1123541	1
chr1	1126973	1126974	1
chr1	1126986	1126987	1
chr1	1128111	1128112	1
chr1	1129616	1129617	1
chr1	1129807	1129808	1
chr1	1133876	1133877	1
chr1	1141395	1141396	1
chr1	1145555	1145556	1
chr1	1145770	1145771	1
chr1	1145890	1145891	1
chr1	1149220	1149221	1
